,0,1,2,3,4,5
48,127.83000183105469,128.6699981689453,127.76000213623047,128.3800048828125,127.70999908447266,127.9800033569336
49,128.6699981689453,127.76000213623047,128.3800048828125,127.70999908447266,127.9800033569336,129.3699951171875
50,127.76000213623047,128.3800048828125,127.70999908447266,127.9800033569336,129.3699951171875,128.52999877929688
51,128.3800048828125,127.70999908447266,127.9800033569336,129.3699951171875,128.52999877929688,129.24000549316406
52,127.70999908447266,127.9800033569336,129.3699951171875,128.52999877929688,129.24000549316406,129.25999450683594
53,127.9800033569336,129.3699951171875,128.52999877929688,129.24000549316406,129.25999450683594,128.58999633789062
54,129.3699951171875,128.52999877929688,129.24000549316406,129.25999450683594,128.58999633789062,128.77000427246094
55,128.52999877929688,129.24000549316406,129.25999450683594,128.58999633789062,128.77000427246094,128.25
56,129.24000549316406,129.25999450683594,128.58999633789062,128.77000427246094,128.25,128.25
57,129.25999450683594,128.58999633789062,128.77000427246094,128.25,128.25,129.35000610351562
58,128.58999633789062,128.77000427246094,128.25,128.25,129.35000610351562,128.92999267578125
59,128.77000427246094,128.25,128.25,129.35000610351562,128.92999267578125,128.47999572753906
60,128.25,128.25,129.35000610351562,128.92999267578125,128.47999572753906,127.61000061035156
61,128.25,129.35000610351562,128.92999267578125,128.47999572753906,127.61000061035156,128.75999450683594
62,129.35000610351562,128.92999267578125,128.47999572753906,127.61000061035156,128.75999450683594,128.36000061035156
63,128.92999267578125,128.47999572753906,127.61000061035156,128.75999450683594,128.36000061035156,129.02999877929688
64,128.47999572753906,127.61000061035156,128.75999450683594,128.36000061035156,129.02999877929688,131.25
65,127.61000061035156,128.75999450683594,128.36000061035156,129.02999877929688,131.25,130.88999938964844
66,128.75999450683594,128.36000061035156,129.02999877929688,131.25,130.88999938964844,130.6300048828125
67,128.36000061035156,129.02999877929688,131.25,130.88999938964844,130.6300048828125,132.22999572753906
68,129.02999877929688,131.25,130.88999938964844,130.6300048828125,132.22999572753906,129.69000244140625
69,131.25,130.88999938964844,130.6300048828125,132.22999572753906,129.69000244140625,128.99000549316406
70,130.88999938964844,130.6300048828125,132.22999572753906,129.69000244140625,128.99000549316406,129.1300048828125
71,130.6300048828125,132.22999572753906,129.69000244140625,128.99000549316406,129.1300048828125,129.99000549316406
72,132.22999572753906,129.69000244140625,128.99000549316406,129.1300048828125,129.99000549316406,130.72999572753906
73,129.69000244140625,128.99000549316406,129.1300048828125,129.99000549316406,130.72999572753906,128.82000732421875
74,128.99000549316406,129.1300048828125,129.99000549316406,130.72999572753906,128.82000732421875,130.10000610351562
75,129.1300048828125,129.99000549316406,130.72999572753906,128.82000732421875,130.10000610351562,130.4600067138672
76,129.99000549316406,130.72999572753906,128.82000732421875,130.10000610351562,130.4600067138672,129.0
77,130.72999572753906,128.82000732421875,130.10000610351562,130.4600067138672,129.0,129.60000610351562
78,128.82000732421875,130.10000610351562,130.4600067138672,129.0,129.60000610351562,128.1199951171875
79,130.10000610351562,130.4600067138672,129.0,129.60000610351562,128.1199951171875,127.45999908447266
80,130.4600067138672,129.0,129.60000610351562,128.1199951171875,127.45999908447266,123.91999816894531
81,129.0,129.60000610351562,128.1199951171875,127.45999908447266,123.91999816894531,122.0999984741211
82,129.60000610351562,128.1199951171875,127.45999908447266,123.91999816894531,122.0999984741211,126.2699966430664
83,128.1199951171875,127.45999908447266,123.91999816894531,122.0999984741211,126.2699966430664,126.88999938964844
84,127.45999908447266,123.91999816894531,122.0999984741211,126.2699966430664,126.88999938964844,132.67999267578125
85,123.91999816894531,122.0999984741211,126.2699966430664,126.88999938964844,132.67999267578125,131.47999572753906
86,122.0999984741211,126.2699966430664,126.88999938964844,132.67999267578125,131.47999572753906,131.19000244140625
87,126.2699966430664,126.88999938964844,132.67999267578125,131.47999572753906,131.19000244140625,130.44000244140625
88,126.88999938964844,132.67999267578125,131.47999572753906,131.19000244140625,130.44000244140625,129.9499969482422
89,132.67999267578125,131.47999572753906,131.19000244140625,130.44000244140625,129.9499969482422,128.86000061035156
90,131.47999572753906,131.19000244140625,130.44000244140625,129.9499969482422,128.86000061035156,123.80000305175781
91,131.19000244140625,130.44000244140625,129.9499969482422,128.86000061035156,123.80000305175781,125.41999816894531
92,130.44000244140625,129.9499969482422,128.86000061035156,123.80000305175781,125.41999816894531,124.44999694824219
93,129.9499969482422,128.86000061035156,123.80000305175781,125.41999816894531,124.44999694824219,124.5199966430664
94,128.86000061035156,123.80000305175781,125.41999816894531,124.44999694824219,124.5199966430664,123.2300033569336
95,123.80000305175781,125.41999816894531,124.44999694824219,124.5199966430664,123.2300033569336,126.38999938964844
96,125.41999816894531,124.44999694824219,124.5199966430664,123.2300033569336,126.38999938964844,125.26000213623047
97,124.44999694824219,124.5199966430664,123.2300033569336,126.38999938964844,125.26000213623047,124.33999633789062
98,124.5199966430664,123.2300033569336,126.38999938964844,125.26000213623047,124.33999633789062,127.41000366210938
99,123.2300033569336,126.38999938964844,125.26000213623047,124.33999633789062,127.41000366210938,127.95999908447266
100,126.38999938964844,125.26000213623047,124.33999633789062,127.41000366210938,127.95999908447266,125.27999877929688
101,125.26000213623047,124.33999633789062,127.41000366210938,127.95999908447266,125.27999877929688,124.12999725341797
102,124.33999633789062,127.41000366210938,127.95999908447266,125.27999877929688,124.12999725341797,123.72000122070312
103,127.41000366210938,127.95999908447266,125.27999877929688,124.12999725341797,123.72000122070312,123.9000015258789
104,127.95999908447266,125.27999877929688,124.12999725341797,123.72000122070312,123.9000015258789,127.68000030517578
105,125.27999877929688,124.12999725341797,123.72000122070312,123.9000015258789,127.68000030517578,128.4499969482422
106,124.12999725341797,123.72000122070312,123.9000015258789,127.68000030517578,128.4499969482422,128.5
107,123.72000122070312,123.9000015258789,127.68000030517578,128.4499969482422,128.5,129.7899932861328
108,123.9000015258789,127.68000030517578,128.4499969482422,128.5,129.7899932861328,130.35000610351562
109,127.68000030517578,128.4499969482422,128.5,129.7899932861328,130.35000610351562,130.97999572753906
110,128.4499969482422,128.5,129.7899932861328,130.35000610351562,130.97999572753906,130.14999389648438
111,128.5,129.7899932861328,130.35000610351562,130.97999572753906,130.14999389648438,130.64999389648438
112,129.7899932861328,130.35000610351562,130.97999572753906,130.14999389648438,130.64999389648438,129.3000030517578
113,130.35000610351562,130.97999572753906,130.14999389648438,130.64999389648438,129.3000030517578,130.11000061035156
114,130.97999572753906,130.14999389648438,130.64999389648438,129.3000030517578,130.11000061035156,128.19000244140625
115,130.14999389648438,130.64999389648438,129.3000030517578,130.11000061035156,128.19000244140625,127.12000274658203
116,130.64999389648438,129.3000030517578,130.11000061035156,128.19000244140625,127.12000274658203,128.97999572753906
117,129.3000030517578,130.11000061035156,128.19000244140625,127.12000274658203,128.97999572753906,125.08999633789062
118,130.11000061035156,128.19000244140625,127.12000274658203,128.97999572753906,125.08999633789062,123.4800033569336
119,128.19000244140625,127.12000274658203,128.97999572753906,125.08999633789062,123.4800033569336,122.56999969482422
120,127.12000274658203,128.97999572753906,125.08999633789062,123.4800033569336,122.56999969482422,121.86000061035156
121,128.97999572753906,125.08999633789062,123.4800033569336,122.56999969482422,121.86000061035156,123.45999908447266
122,125.08999633789062,123.4800033569336,122.56999969482422,121.86000061035156,123.45999908447266,127.0
123,123.4800033569336,122.56999969482422,121.86000061035156,123.45999908447266,127.0,127.97000122070312
124,122.56999969482422,121.86000061035156,123.45999908447266,127.0,127.97000122070312,127.95999908447266
125,121.86000061035156,123.45999908447266,127.0,127.97000122070312,127.95999908447266,128.6699981689453
126,123.45999908447266,127.0,127.97000122070312,127.95999908447266,128.6699981689453,130.47999572753906
127,127.0,127.97000122070312,127.95999908447266,128.6699981689453,130.47999572753906,130.72000122070312
128,127.97000122070312,127.95999908447266,128.6699981689453,130.47999572753906,130.72000122070312,130.72000122070312
129,127.95999908447266,128.6699981689453,130.47999572753906,130.72000122070312,130.72000122070312,128.02999877929688
130,128.6699981689453,130.47999572753906,130.72000122070312,130.72000122070312,128.02999877929688,129.7899932861328
131,130.47999572753906,130.72000122070312,130.72000122070312,128.02999877929688,129.7899932861328,126.55000305175781
132,130.72000122070312,130.72000122070312,128.02999877929688,129.7899932861328,126.55000305175781,125.2699966430664
133,130.72000122070312,128.02999877929688,129.7899932861328,126.55000305175781,125.2699966430664,127.47000122070312
134,128.02999877929688,129.7899932861328,126.55000305175781,125.2699966430664,127.47000122070312,128.3800048828125
135,129.7899932861328,126.55000305175781,125.2699966430664,127.47000122070312,128.3800048828125,128.41000366210938
136,126.55000305175781,125.2699966430664,127.47000122070312,128.3800048828125,128.41000366210938,128.6300048828125
137,125.2699966430664,127.47000122070312,128.3800048828125,128.41000366210938,128.6300048828125,128.42999267578125
138,127.47000122070312,128.3800048828125,128.41000366210938,128.6300048828125,128.42999267578125,128.02000427246094
139,128.3800048828125,128.41000366210938,128.6300048828125,128.42999267578125,128.02000427246094,128.39999389648438
140,128.41000366210938,128.6300048828125,128.42999267578125,128.02000427246094,128.39999389648438,130.75999450683594
141,128.6300048828125,128.42999267578125,128.02000427246094,128.39999389648438,130.75999450683594,130.3699951171875
142,128.42999267578125,128.02000427246094,128.39999389648438,130.75999450683594,130.3699951171875,131.27000427246094
143,128.02000427246094,128.39999389648438,130.75999450683594,130.3699951171875,131.27000427246094,131.8300018310547
144,128.39999389648438,130.75999450683594,130.3699951171875,131.27000427246094,131.8300018310547,130.13999938964844
145,130.75999450683594,130.3699951171875,131.27000427246094,131.8300018310547,130.13999938964844,132.0
146,130.3699951171875,131.27000427246094,131.8300018310547,130.13999938964844,132.0,131.83999633789062
147,131.27000427246094,131.8300018310547,130.13999938964844,132.0,131.83999633789062,129.8300018310547
148,131.8300018310547,130.13999938964844,132.0,131.83999633789062,129.8300018310547,128.3000030517578
149,130.13999938964844,132.0,131.83999633789062,129.8300018310547,128.3000030517578,127.87000274658203
150,132.0,131.83999633789062,129.8300018310547,128.3000030517578,127.87000274658203,127.7699966430664
151,131.83999633789062,129.8300018310547,128.3000030517578,127.87000274658203,127.7699966430664,128.4499969482422
152,129.8300018310547,128.3000030517578,127.87000274658203,127.7699966430664,128.4499969482422,129.38999938964844
153,128.3000030517578,127.87000274658203,127.7699966430664,128.4499969482422,129.38999938964844,128.89999389648438
154,127.87000274658203,127.7699966430664,128.4499969482422,129.38999938964844,128.89999389648438,127.5
155,127.7699966430664,128.4499969482422,129.38999938964844,128.89999389648438,127.5,126.47000122070312
156,128.4499969482422,129.38999938964844,128.89999389648438,127.5,126.47000122070312,124.9000015258789
157,129.38999938964844,128.89999389648438,127.5,126.47000122070312,124.9000015258789,125.2699966430664
158,128.89999389648438,127.5,126.47000122070312,124.9000015258789,125.2699966430664,122.77999877929688
159,127.5,126.47000122070312,124.9000015258789,125.2699966430664,122.77999877929688,124.7300033569336
160,126.47000122070312,124.9000015258789,125.2699966430664,122.77999877929688,124.7300033569336,123.4000015258789
161,124.9000015258789,125.2699966430664,122.77999877929688,124.7300033569336,123.4000015258789,123.12999725341797
162,125.2699966430664,122.77999877929688,124.7300033569336,123.4000015258789,123.12999725341797,125.7699966430664
163,122.77999877929688,124.7300033569336,123.4000015258789,123.12999725341797,125.7699966430664,125.04000091552734
164,124.7300033569336,123.4000015258789,123.12999725341797,125.7699966430664,125.04000091552734,127.58000183105469
165,123.4000015258789,123.12999725341797,125.7699966430664,125.04000091552734,127.58000183105469,125.94999694824219
166,123.12999725341797,125.7699966430664,125.04000091552734,127.58000183105469,125.94999694824219,126.08000183105469
167,125.7699966430664,125.04000091552734,127.58000183105469,125.94999694824219,126.08000183105469,126.36000061035156
168,125.04000091552734,127.58000183105469,125.94999694824219,126.08000183105469,126.36000061035156,127.98999786376953
169,127.58000183105469,125.94999694824219,126.08000183105469,126.36000061035156,127.98999786376953,129.61000061035156
170,125.94999694824219,126.08000183105469,126.36000061035156,127.98999786376953,129.61000061035156,128.85000610351562
171,126.08000183105469,126.36000061035156,127.98999786376953,129.61000061035156,128.85000610351562,129.42999267578125
172,126.36000061035156,127.98999786376953,129.61000061035156,128.85000610351562,129.42999267578125,129.6699981689453
173,127.98999786376953,129.61000061035156,128.85000610351562,129.42999267578125,129.6699981689453,130.19000244140625
174,129.61000061035156,128.85000610351562,129.42999267578125,129.6699981689453,130.19000244140625,131.7899932861328
175,128.85000610351562,129.42999267578125,129.6699981689453,130.19000244140625,131.7899932861328,131.97999572753906
176,129.42999267578125,129.6699981689453,130.19000244140625,131.7899932861328,131.97999572753906,132.57000732421875
177,129.6699981689453,130.19000244140625,131.7899932861328,131.97999572753906,132.57000732421875,131.6699981689453
178,130.19000244140625,131.7899932861328,131.97999572753906,132.57000732421875,131.6699981689453,134.11000061035156
179,131.7899932861328,131.97999572753906,132.57000732421875,131.6699981689453,134.11000061035156,134.64999389648438
180,131.97999572753906,132.57000732421875,131.6699981689453,134.11000061035156,134.64999389648438,134.88999938964844
181,132.57000732421875,131.6699981689453,134.11000061035156,134.64999389648438,134.88999938964844,135.47999572753906
182,131.6699981689453,134.11000061035156,134.64999389648438,134.88999938964844,135.47999572753906,134.13999938964844
183,134.11000061035156,134.64999389648438,134.88999938964844,135.47999572753906,134.13999938964844,135.63999938964844
184,134.64999389648438,134.88999938964844,135.47999572753906,134.13999938964844,135.63999938964844,135.25
185,134.88999938964844,135.47999572753906,134.13999938964844,135.63999938964844,135.25,137.66000366210938
186,135.47999572753906,134.13999938964844,135.63999938964844,135.25,137.66000366210938,137.83999633789062
187,134.13999938964844,135.63999938964844,135.25,137.66000366210938,137.83999633789062,138.72000122070312
188,135.63999938964844,135.25,137.66000366210938,137.83999633789062,138.72000122070312,138.85000610351562
189,135.25,137.66000366210938,137.83999633789062,138.72000122070312,138.85000610351562,139.66000366210938
190,137.66000366210938,137.83999633789062,138.72000122070312,138.85000610351562,139.66000366210938,139.85000610351562
191,137.83999633789062,138.72000122070312,138.85000610351562,139.66000366210938,139.85000610351562,140.3699951171875
192,138.72000122070312,138.85000610351562,139.66000366210938,139.85000610351562,140.3699951171875,141.5
193,138.85000610351562,139.66000366210938,139.85000610351562,140.3699951171875,141.5,141.05999755859375
194,139.66000366210938,139.85000610351562,140.3699951171875,141.5,141.05999755859375,142.8300018310547
195,139.85000610351562,140.3699951171875,141.5,141.05999755859375,142.8300018310547,138.02999877929688
196,140.3699951171875,141.5,141.05999755859375,142.8300018310547,138.02999877929688,139.07000732421875
197,141.5,141.05999755859375,142.8300018310547,138.02999877929688,139.07000732421875,139.8300018310547
198,141.05999755859375,142.8300018310547,138.02999877929688,139.07000732421875,139.8300018310547,139.6699981689453
199,142.8300018310547,138.02999877929688,139.07000732421875,139.8300018310547,139.6699981689453,139.83999633789062
200,138.02999877929688,139.07000732421875,139.8300018310547,139.6699981689453,139.83999633789062,140.6699981689453
201,139.07000732421875,139.8300018310547,139.6699981689453,139.83999633789062,140.6699981689453,141.42999267578125
202,139.8300018310547,139.6699981689453,139.83999633789062,140.6699981689453,141.42999267578125,140.89999389648438
203,139.6699981689453,139.83999633789062,140.6699981689453,141.42999267578125,140.89999389648438,143.60000610351562
204,139.83999633789062,140.6699981689453,141.42999267578125,140.89999389648438,143.60000610351562,143.32000732421875
205,140.6699981689453,141.42999267578125,140.89999389648438,143.60000610351562,143.32000732421875,143.83999633789062
206,141.42999267578125,140.89999389648438,143.60000610351562,143.32000732421875,143.83999633789062,144.1699981689453
207,140.89999389648438,143.60000610351562,143.32000732421875,143.83999633789062,144.1699981689453,146.7899932861328
208,143.60000610351562,143.32000732421875,143.83999633789062,144.1699981689453,146.7899932861328,146.9199981689453
209,143.32000732421875,143.83999633789062,144.1699981689453,146.7899932861328,146.9199981689453,146.4600067138672
210,143.83999633789062,144.1699981689453,146.7899932861328,146.9199981689453,146.4600067138672,146.13999938964844
211,144.1699981689453,146.7899932861328,146.9199981689453,146.4600067138672,146.13999938964844,146.5500030517578
212,146.7899932861328,146.9199981689453,146.4600067138672,146.13999938964844,146.5500030517578,145.42999267578125
213,146.9199981689453,146.4600067138672,146.13999938964844,146.5500030517578,145.42999267578125,143.74000549316406
214,146.4600067138672,146.13999938964844,146.5500030517578,145.42999267578125,143.74000549316406,143.63999938964844
215,146.13999938964844,146.5500030517578,145.42999267578125,143.74000549316406,143.63999938964844,142.24000549316406
216,146.5500030517578,145.42999267578125,143.74000549316406,143.63999938964844,142.24000549316406,141.9499969482422
217,145.42999267578125,143.74000549316406,143.63999938964844,142.24000549316406,141.9499969482422,144.36000061035156
218,143.74000549316406,143.63999938964844,142.24000549316406,141.9499969482422,144.36000061035156,145.0500030517578
219,143.63999938964844,142.24000549316406,141.9499969482422,144.36000061035156,145.0500030517578,145.38999938964844
220,142.24000549316406,141.9499969482422,144.36000061035156,145.0500030517578,145.38999938964844,143.17999267578125
221,141.9499969482422,144.36000061035156,145.0500030517578,145.38999938964844,143.17999267578125,145.80999755859375
222,144.36000061035156,145.0500030517578,145.38999938964844,143.17999267578125,145.80999755859375,143.89999389648438
223,145.0500030517578,145.38999938964844,143.17999267578125,145.80999755859375,143.89999389648438,142.88999938964844
224,145.38999938964844,143.17999267578125,145.80999755859375,143.89999389648438,142.88999938964844,141.4600067138672
225,143.17999267578125,145.80999755859375,143.89999389648438,142.88999938964844,141.4600067138672,144.41000366210938
226,145.80999755859375,143.89999389648438,142.88999938964844,141.4600067138672,144.41000366210938,145.17999267578125
227,143.89999389648438,142.88999938964844,141.4600067138672,144.41000366210938,145.17999267578125,145.3800048828125
228,142.88999938964844,141.4600067138672,144.41000366210938,145.17999267578125,145.3800048828125,144.99000549316406
229,141.4600067138672,144.41000366210938,145.17999267578125,145.3800048828125,144.99000549316406,144.02000427246094
230,144.41000366210938,145.17999267578125,145.3800048828125,144.99000549316406,144.02000427246094,144.97999572753906
231,145.17999267578125,145.3800048828125,144.99000549316406,144.02000427246094,144.97999572753906,144.3000030517578
232,145.3800048828125,144.99000549316406,144.02000427246094,144.97999572753906,144.3000030517578,144.82000732421875
233,144.99000549316406,144.02000427246094,144.97999572753906,144.3000030517578,144.82000732421875,144.27999877929688
234,144.02000427246094,144.97999572753906,144.3000030517578,144.82000732421875,144.27999877929688,145.82000732421875
235,144.97999572753906,144.3000030517578,144.82000732421875,144.27999877929688,145.82000732421875,144.72000122070312
236,144.3000030517578,144.82000732421875,144.27999877929688,145.82000732421875,144.72000122070312,144.5500030517578
237,144.82000732421875,144.27999877929688,145.82000732421875,144.72000122070312,144.5500030517578,145.0
238,144.27999877929688,145.82000732421875,144.72000122070312,144.5500030517578,145.0,144.50999450683594
239,145.82000732421875,144.72000122070312,144.5500030517578,145.0,144.50999450683594,145.74000549316406
240,144.72000122070312,144.5500030517578,145.0,144.50999450683594,145.74000549316406,145.9499969482422
241,144.5500030517578,145.0,144.50999450683594,145.74000549316406,145.9499969482422,145.88999938964844
242,145.0,144.50999450683594,145.74000549316406,145.9499969482422,145.88999938964844,145.33999633789062
243,144.50999450683594,145.74000549316406,145.9499969482422,145.88999938964844,145.33999633789062,145.7100067138672
244,145.74000549316406,145.9499969482422,145.88999938964844,145.33999633789062,145.7100067138672,146.52000427246094
245,145.9499969482422,145.88999938964844,145.33999633789062,145.7100067138672,146.52000427246094,146.6699981689453
246,145.88999938964844,145.33999633789062,145.7100067138672,146.52000427246094,146.6699981689453,146.75999450683594
247,145.33999633789062,145.7100067138672,146.52000427246094,146.6699981689453,146.75999450683594,147.47999572753906
248,145.7100067138672,146.52000427246094,146.6699981689453,146.75999450683594,147.47999572753906,147.63999938964844
249,146.52000427246094,146.6699981689453,146.75999450683594,147.47999572753906,147.63999938964844,147.0500030517578
250,146.6699981689453,146.75999450683594,147.47999572753906,147.63999938964844,147.0500030517578,148.66000366210938
251,146.75999450683594,147.47999572753906,147.63999938964844,147.0500030517578,148.66000366210938,147.92999267578125
252,147.47999572753906,147.63999938964844,147.0500030517578,148.66000366210938,147.92999267578125,147.63999938964844
253,147.63999938964844,147.0500030517578,148.66000366210938,147.92999267578125,147.63999938964844,147.27999877929688
254,147.0500030517578,148.66000366210938,147.92999267578125,147.63999938964844,147.27999877929688,149.10000610351562
255,148.66000366210938,147.92999267578125,147.63999938964844,147.27999877929688,149.10000610351562,148.82000732421875
256,147.92999267578125,147.63999938964844,147.27999877929688,149.10000610351562,148.82000732421875,150.0
257,147.63999938964844,147.27999877929688,149.10000610351562,148.82000732421875,150.0,150.64999389648438
258,147.27999877929688,149.10000610351562,148.82000732421875,150.0,150.64999389648438,155.69000244140625
259,149.10000610351562,148.82000732421875,150.0,150.64999389648438,155.69000244140625,155.8000030517578
260,148.82000732421875,150.0,150.64999389648438,155.69000244140625,155.8000030517578,155.5
261,150.0,150.64999389648438,155.69000244140625,155.8000030517578,155.5,159.6300048828125
262,150.64999389648438,155.69000244140625,155.8000030517578,155.5,159.6300048828125,161.44000244140625
263,155.69000244140625,155.8000030517578,155.5,159.6300048828125,161.44000244140625,161.0399932861328
264,155.8000030517578,155.5,159.6300048828125,161.44000244140625,161.0399932861328,161.07000732421875
265,155.5,159.6300048828125,161.44000244140625,161.0399932861328,161.07000732421875,159.2100067138672
266,159.6300048828125,161.44000244140625,161.0399932861328,161.07000732421875,159.2100067138672,162.0
267,161.44000244140625,161.0399932861328,161.07000732421875,159.2100067138672,162.0,163.55999755859375
268,161.0399932861328,161.07000732421875,159.2100067138672,162.0,163.55999755859375,163.3000030517578
269,161.07000732421875,159.2100067138672,162.0,163.55999755859375,163.3000030517578,163.52999877929688
270,159.2100067138672,162.0,163.55999755859375,163.3000030517578,163.52999877929688,164.0
271,162.0,163.55999755859375,163.3000030517578,163.52999877929688,164.0,164.82000732421875
272,163.55999755859375,163.3000030517578,163.52999877929688,164.0,164.82000732421875,166.0500030517578
273,163.3000030517578,163.52999877929688,164.0,164.82000732421875,166.0500030517578,164.64999389648438
274,163.52999877929688,164.0,164.82000732421875,166.0500030517578,164.64999389648438,164.08999633789062
275,164.0,164.82000732421875,166.0500030517578,164.64999389648438,164.08999633789062,163.85000610351562
276,164.82000732421875,166.0500030517578,164.64999389648438,164.08999633789062,163.85000610351562,163.22000122070312
277,166.0500030517578,164.64999389648438,164.08999633789062,163.85000610351562,163.22000122070312,162.83999633789062
278,164.64999389648438,164.08999633789062,163.85000610351562,163.22000122070312,162.83999633789062,163.39999389648438
279,164.08999633789062,163.85000610351562,163.22000122070312,162.83999633789062,163.39999389648438,164.24000549316406
280,163.85000610351562,163.22000122070312,162.83999633789062,163.39999389648438,164.24000549316406,164.83999633789062
281,163.22000122070312,162.83999633789062,163.39999389648438,164.24000549316406,164.83999633789062,161.9499969482422
282,162.83999633789062,163.39999389648438,164.24000549316406,164.83999633789062,161.9499969482422,160.17999267578125
283,163.39999389648438,164.24000549316406,164.83999633789062,161.9499969482422,160.17999267578125,160.77000427246094
284,164.24000549316406,164.83999633789062,161.9499969482422,160.17999267578125,160.77000427246094,162.27999877929688
285,164.83999633789062,161.9499969482422,160.17999267578125,160.77000427246094,162.27999877929688,161.8800048828125
286,161.9499969482422,160.17999267578125,160.77000427246094,162.27999877929688,161.8800048828125,159.97000122070312
287,160.17999267578125,160.77000427246094,162.27999877929688,161.8800048828125,159.97000122070312,160.16000366210938
288,160.77000427246094,162.27999877929688,161.8800048828125,159.97000122070312,160.16000366210938,163.47999572753906
289,162.27999877929688,161.8800048828125,159.97000122070312,160.16000366210938,163.47999572753906,161.8300018310547
