,0,1,2,3,4
33,126.8499984741211,126.45999908447266,127.58999633789062,127.06999969482422,127.16000366210938
34,126.45999908447266,127.58999633789062,127.06999969482422,127.16000366210938,128.57000732421875
35,127.58999633789062,127.06999969482422,127.16000366210938,128.57000732421875,127.41999816894531
36,127.06999969482422,127.16000366210938,128.57000732421875,127.41999816894531,126.87999725341797
37,127.16000366210938,128.57000732421875,127.41999816894531,126.87999725341797,126.72000122070312
38,128.57000732421875,127.41999816894531,126.87999725341797,126.72000122070312,127.25
39,127.41999816894531,126.87999725341797,126.72000122070312,127.25,126.41000366210938
40,126.87999725341797,126.72000122070312,127.25,126.41000366210938,125.55000305175781
41,126.72000122070312,127.25,126.41000366210938,125.55000305175781,125.62000274658203
42,127.25,126.41000366210938,125.55000305175781,125.62000274658203,127.5999984741211
43,126.41000366210938,125.55000305175781,125.62000274658203,127.5999984741211,127.94000244140625
44,125.55000305175781,125.62000274658203,127.5999984741211,127.94000244140625,127.83000183105469
45,125.62000274658203,127.5999984741211,127.94000244140625,127.83000183105469,128.6699981689453
46,127.5999984741211,127.94000244140625,127.83000183105469,128.6699981689453,127.76000213623047
47,127.94000244140625,127.83000183105469,128.6699981689453,127.76000213623047,128.3800048828125
48,127.83000183105469,128.6699981689453,127.76000213623047,128.3800048828125,127.70999908447266
49,128.6699981689453,127.76000213623047,128.3800048828125,127.70999908447266,127.9800033569336
50,127.76000213623047,128.3800048828125,127.70999908447266,127.9800033569336,129.3699951171875
51,128.3800048828125,127.70999908447266,127.9800033569336,129.3699951171875,128.52999877929688
52,127.70999908447266,127.9800033569336,129.3699951171875,128.52999877929688,129.24000549316406
53,127.9800033569336,129.3699951171875,128.52999877929688,129.24000549316406,129.25999450683594
54,129.3699951171875,128.52999877929688,129.24000549316406,129.25999450683594,128.58999633789062
55,128.52999877929688,129.24000549316406,129.25999450683594,128.58999633789062,128.77000427246094
56,129.24000549316406,129.25999450683594,128.58999633789062,128.77000427246094,128.25
57,129.25999450683594,128.58999633789062,128.77000427246094,128.25,128.25
58,128.58999633789062,128.77000427246094,128.25,128.25,129.35000610351562
59,128.77000427246094,128.25,128.25,129.35000610351562,128.92999267578125
60,128.25,128.25,129.35000610351562,128.92999267578125,128.47999572753906
61,128.25,129.35000610351562,128.92999267578125,128.47999572753906,127.61000061035156
62,129.35000610351562,128.92999267578125,128.47999572753906,127.61000061035156,128.75999450683594
63,128.92999267578125,128.47999572753906,127.61000061035156,128.75999450683594,128.36000061035156
64,128.47999572753906,127.61000061035156,128.75999450683594,128.36000061035156,129.02999877929688
65,127.61000061035156,128.75999450683594,128.36000061035156,129.02999877929688,131.25
66,128.75999450683594,128.36000061035156,129.02999877929688,131.25,130.88999938964844
67,128.36000061035156,129.02999877929688,131.25,130.88999938964844,130.6300048828125
68,129.02999877929688,131.25,130.88999938964844,130.6300048828125,132.22999572753906
69,131.25,130.88999938964844,130.6300048828125,132.22999572753906,129.69000244140625
70,130.88999938964844,130.6300048828125,132.22999572753906,129.69000244140625,128.99000549316406
71,130.6300048828125,132.22999572753906,129.69000244140625,128.99000549316406,129.1300048828125
72,132.22999572753906,129.69000244140625,128.99000549316406,129.1300048828125,129.99000549316406
73,129.69000244140625,128.99000549316406,129.1300048828125,129.99000549316406,130.72999572753906
74,128.99000549316406,129.1300048828125,129.99000549316406,130.72999572753906,128.82000732421875
75,129.1300048828125,129.99000549316406,130.72999572753906,128.82000732421875,130.10000610351562
76,129.99000549316406,130.72999572753906,128.82000732421875,130.10000610351562,130.4600067138672
77,130.72999572753906,128.82000732421875,130.10000610351562,130.4600067138672,129.0
78,128.82000732421875,130.10000610351562,130.4600067138672,129.0,129.60000610351562
79,130.10000610351562,130.4600067138672,129.0,129.60000610351562,128.1199951171875
80,130.4600067138672,129.0,129.60000610351562,128.1199951171875,127.45999908447266
81,129.0,129.60000610351562,128.1199951171875,127.45999908447266,123.91999816894531
82,129.60000610351562,128.1199951171875,127.45999908447266,123.91999816894531,122.0999984741211
83,128.1199951171875,127.45999908447266,123.91999816894531,122.0999984741211,126.2699966430664
84,127.45999908447266,123.91999816894531,122.0999984741211,126.2699966430664,126.88999938964844
85,123.91999816894531,122.0999984741211,126.2699966430664,126.88999938964844,132.67999267578125
86,122.0999984741211,126.2699966430664,126.88999938964844,132.67999267578125,131.47999572753906
87,126.2699966430664,126.88999938964844,132.67999267578125,131.47999572753906,131.19000244140625
88,126.88999938964844,132.67999267578125,131.47999572753906,131.19000244140625,130.44000244140625
89,132.67999267578125,131.47999572753906,131.19000244140625,130.44000244140625,129.9499969482422
90,131.47999572753906,131.19000244140625,130.44000244140625,129.9499969482422,128.86000061035156
91,131.19000244140625,130.44000244140625,129.9499969482422,128.86000061035156,123.80000305175781
92,130.44000244140625,129.9499969482422,128.86000061035156,123.80000305175781,125.41999816894531
93,129.9499969482422,128.86000061035156,123.80000305175781,125.41999816894531,124.44999694824219
94,128.86000061035156,123.80000305175781,125.41999816894531,124.44999694824219,124.5199966430664
95,123.80000305175781,125.41999816894531,124.44999694824219,124.5199966430664,123.2300033569336
96,125.41999816894531,124.44999694824219,124.5199966430664,123.2300033569336,126.38999938964844
97,124.44999694824219,124.5199966430664,123.2300033569336,126.38999938964844,125.26000213623047
98,124.5199966430664,123.2300033569336,126.38999938964844,125.26000213623047,124.33999633789062
99,123.2300033569336,126.38999938964844,125.26000213623047,124.33999633789062,127.41000366210938
100,126.38999938964844,125.26000213623047,124.33999633789062,127.41000366210938,127.95999908447266
101,125.26000213623047,124.33999633789062,127.41000366210938,127.95999908447266,125.27999877929688
102,124.33999633789062,127.41000366210938,127.95999908447266,125.27999877929688,124.12999725341797
103,127.41000366210938,127.95999908447266,125.27999877929688,124.12999725341797,123.72000122070312
104,127.95999908447266,125.27999877929688,124.12999725341797,123.72000122070312,123.9000015258789
105,125.27999877929688,124.12999725341797,123.72000122070312,123.9000015258789,127.68000030517578
106,124.12999725341797,123.72000122070312,123.9000015258789,127.68000030517578,128.4499969482422
107,123.72000122070312,123.9000015258789,127.68000030517578,128.4499969482422,128.5
108,123.9000015258789,127.68000030517578,128.4499969482422,128.5,129.7899932861328
109,127.68000030517578,128.4499969482422,128.5,129.7899932861328,130.35000610351562
110,128.4499969482422,128.5,129.7899932861328,130.35000610351562,130.97999572753906
111,128.5,129.7899932861328,130.35000610351562,130.97999572753906,130.14999389648438
112,129.7899932861328,130.35000610351562,130.97999572753906,130.14999389648438,130.64999389648438
113,130.35000610351562,130.97999572753906,130.14999389648438,130.64999389648438,129.3000030517578
114,130.97999572753906,130.14999389648438,130.64999389648438,129.3000030517578,130.11000061035156
115,130.14999389648438,130.64999389648438,129.3000030517578,130.11000061035156,128.19000244140625
116,130.64999389648438,129.3000030517578,130.11000061035156,128.19000244140625,127.12000274658203
117,129.3000030517578,130.11000061035156,128.19000244140625,127.12000274658203,128.97999572753906
118,130.11000061035156,128.19000244140625,127.12000274658203,128.97999572753906,125.08999633789062
119,128.19000244140625,127.12000274658203,128.97999572753906,125.08999633789062,123.4800033569336
120,127.12000274658203,128.97999572753906,125.08999633789062,123.4800033569336,122.56999969482422
121,128.97999572753906,125.08999633789062,123.4800033569336,122.56999969482422,121.86000061035156
122,125.08999633789062,123.4800033569336,122.56999969482422,121.86000061035156,123.45999908447266
123,123.4800033569336,122.56999969482422,121.86000061035156,123.45999908447266,127.0
124,122.56999969482422,121.86000061035156,123.45999908447266,127.0,127.97000122070312
125,121.86000061035156,123.45999908447266,127.0,127.97000122070312,127.95999908447266
126,123.45999908447266,127.0,127.97000122070312,127.95999908447266,128.6699981689453
127,127.0,127.97000122070312,127.95999908447266,128.6699981689453,130.47999572753906
128,127.97000122070312,127.95999908447266,128.6699981689453,130.47999572753906,130.72000122070312
129,127.95999908447266,128.6699981689453,130.47999572753906,130.72000122070312,130.72000122070312
130,128.6699981689453,130.47999572753906,130.72000122070312,130.72000122070312,128.02999877929688
131,130.47999572753906,130.72000122070312,130.72000122070312,128.02999877929688,129.7899932861328
132,130.72000122070312,130.72000122070312,128.02999877929688,129.7899932861328,126.55000305175781
133,130.72000122070312,128.02999877929688,129.7899932861328,126.55000305175781,125.2699966430664
134,128.02999877929688,129.7899932861328,126.55000305175781,125.2699966430664,127.47000122070312
135,129.7899932861328,126.55000305175781,125.2699966430664,127.47000122070312,128.3800048828125
136,126.55000305175781,125.2699966430664,127.47000122070312,128.3800048828125,128.41000366210938
137,125.2699966430664,127.47000122070312,128.3800048828125,128.41000366210938,128.6300048828125
138,127.47000122070312,128.3800048828125,128.41000366210938,128.6300048828125,128.42999267578125
139,128.3800048828125,128.41000366210938,128.6300048828125,128.42999267578125,128.02000427246094
140,128.41000366210938,128.6300048828125,128.42999267578125,128.02000427246094,128.39999389648438
141,128.6300048828125,128.42999267578125,128.02000427246094,128.39999389648438,130.75999450683594
142,128.42999267578125,128.02000427246094,128.39999389648438,130.75999450683594,130.3699951171875
143,128.02000427246094,128.39999389648438,130.75999450683594,130.3699951171875,131.27000427246094
144,128.39999389648438,130.75999450683594,130.3699951171875,131.27000427246094,131.8300018310547
145,130.75999450683594,130.3699951171875,131.27000427246094,131.8300018310547,130.13999938964844
146,130.3699951171875,131.27000427246094,131.8300018310547,130.13999938964844,132.0
147,131.27000427246094,131.8300018310547,130.13999938964844,132.0,131.83999633789062
148,131.8300018310547,130.13999938964844,132.0,131.83999633789062,129.8300018310547
149,130.13999938964844,132.0,131.83999633789062,129.8300018310547,128.3000030517578
150,132.0,131.83999633789062,129.8300018310547,128.3000030517578,127.87000274658203
151,131.83999633789062,129.8300018310547,128.3000030517578,127.87000274658203,127.7699966430664
152,129.8300018310547,128.3000030517578,127.87000274658203,127.7699966430664,128.4499969482422
153,128.3000030517578,127.87000274658203,127.7699966430664,128.4499969482422,129.38999938964844
154,127.87000274658203,127.7699966430664,128.4499969482422,129.38999938964844,128.89999389648438
155,127.7699966430664,128.4499969482422,129.38999938964844,128.89999389648438,127.5
156,128.4499969482422,129.38999938964844,128.89999389648438,127.5,126.47000122070312
157,129.38999938964844,128.89999389648438,127.5,126.47000122070312,124.9000015258789
158,128.89999389648438,127.5,126.47000122070312,124.9000015258789,125.2699966430664
159,127.5,126.47000122070312,124.9000015258789,125.2699966430664,122.77999877929688
160,126.47000122070312,124.9000015258789,125.2699966430664,122.77999877929688,124.7300033569336
161,124.9000015258789,125.2699966430664,122.77999877929688,124.7300033569336,123.4000015258789
162,125.2699966430664,122.77999877929688,124.7300033569336,123.4000015258789,123.12999725341797
163,122.77999877929688,124.7300033569336,123.4000015258789,123.12999725341797,125.7699966430664
164,124.7300033569336,123.4000015258789,123.12999725341797,125.7699966430664,125.04000091552734
165,123.4000015258789,123.12999725341797,125.7699966430664,125.04000091552734,127.58000183105469
166,123.12999725341797,125.7699966430664,125.04000091552734,127.58000183105469,125.94999694824219
167,125.7699966430664,125.04000091552734,127.58000183105469,125.94999694824219,126.08000183105469
168,125.04000091552734,127.58000183105469,125.94999694824219,126.08000183105469,126.36000061035156
169,127.58000183105469,125.94999694824219,126.08000183105469,126.36000061035156,127.98999786376953
170,125.94999694824219,126.08000183105469,126.36000061035156,127.98999786376953,129.61000061035156
171,126.08000183105469,126.36000061035156,127.98999786376953,129.61000061035156,128.85000610351562
172,126.36000061035156,127.98999786376953,129.61000061035156,128.85000610351562,129.42999267578125
173,127.98999786376953,129.61000061035156,128.85000610351562,129.42999267578125,129.6699981689453
174,129.61000061035156,128.85000610351562,129.42999267578125,129.6699981689453,130.19000244140625
175,128.85000610351562,129.42999267578125,129.6699981689453,130.19000244140625,131.7899932861328
176,129.42999267578125,129.6699981689453,130.19000244140625,131.7899932861328,131.97999572753906
177,129.6699981689453,130.19000244140625,131.7899932861328,131.97999572753906,132.57000732421875
178,130.19000244140625,131.7899932861328,131.97999572753906,132.57000732421875,131.6699981689453
179,131.7899932861328,131.97999572753906,132.57000732421875,131.6699981689453,134.11000061035156
180,131.97999572753906,132.57000732421875,131.6699981689453,134.11000061035156,134.64999389648438
181,132.57000732421875,131.6699981689453,134.11000061035156,134.64999389648438,134.88999938964844
182,131.6699981689453,134.11000061035156,134.64999389648438,134.88999938964844,135.47999572753906
183,134.11000061035156,134.64999389648438,134.88999938964844,135.47999572753906,134.13999938964844
184,134.64999389648438,134.88999938964844,135.47999572753906,134.13999938964844,135.63999938964844
185,134.88999938964844,135.47999572753906,134.13999938964844,135.63999938964844,135.25
186,135.47999572753906,134.13999938964844,135.63999938964844,135.25,137.66000366210938
187,134.13999938964844,135.63999938964844,135.25,137.66000366210938,137.83999633789062
188,135.63999938964844,135.25,137.66000366210938,137.83999633789062,138.72000122070312
189,135.25,137.66000366210938,137.83999633789062,138.72000122070312,138.85000610351562
190,137.66000366210938,137.83999633789062,138.72000122070312,138.85000610351562,139.66000366210938
191,137.83999633789062,138.72000122070312,138.85000610351562,139.66000366210938,139.85000610351562
192,138.72000122070312,138.85000610351562,139.66000366210938,139.85000610351562,140.3699951171875
193,138.85000610351562,139.66000366210938,139.85000610351562,140.3699951171875,141.5
194,139.66000366210938,139.85000610351562,140.3699951171875,141.5,141.05999755859375
195,139.85000610351562,140.3699951171875,141.5,141.05999755859375,142.8300018310547
196,140.3699951171875,141.5,141.05999755859375,142.8300018310547,138.02999877929688
197,141.5,141.05999755859375,142.8300018310547,138.02999877929688,139.07000732421875
198,141.05999755859375,142.8300018310547,138.02999877929688,139.07000732421875,139.8300018310547
199,142.8300018310547,138.02999877929688,139.07000732421875,139.8300018310547,139.6699981689453
200,138.02999877929688,139.07000732421875,139.8300018310547,139.6699981689453,139.83999633789062
201,139.07000732421875,139.8300018310547,139.6699981689453,139.83999633789062,140.6699981689453
202,139.8300018310547,139.6699981689453,139.83999633789062,140.6699981689453,141.42999267578125
203,139.6699981689453,139.83999633789062,140.6699981689453,141.42999267578125,140.89999389648438
204,139.83999633789062,140.6699981689453,141.42999267578125,140.89999389648438,143.60000610351562
205,140.6699981689453,141.42999267578125,140.89999389648438,143.60000610351562,143.32000732421875
206,141.42999267578125,140.89999389648438,143.60000610351562,143.32000732421875,143.83999633789062
207,140.89999389648438,143.60000610351562,143.32000732421875,143.83999633789062,144.1699981689453
208,143.60000610351562,143.32000732421875,143.83999633789062,144.1699981689453,146.7899932861328
209,143.32000732421875,143.83999633789062,144.1699981689453,146.7899932861328,146.9199981689453
210,143.83999633789062,144.1699981689453,146.7899932861328,146.9199981689453,146.4600067138672
211,144.1699981689453,146.7899932861328,146.9199981689453,146.4600067138672,146.13999938964844
212,146.7899932861328,146.9199981689453,146.4600067138672,146.13999938964844,146.5500030517578
213,146.9199981689453,146.4600067138672,146.13999938964844,146.5500030517578,145.42999267578125
214,146.4600067138672,146.13999938964844,146.5500030517578,145.42999267578125,143.74000549316406
215,146.13999938964844,146.5500030517578,145.42999267578125,143.74000549316406,143.63999938964844
216,146.5500030517578,145.42999267578125,143.74000549316406,143.63999938964844,142.24000549316406
217,145.42999267578125,143.74000549316406,143.63999938964844,142.24000549316406,141.9499969482422
218,143.74000549316406,143.63999938964844,142.24000549316406,141.9499969482422,144.36000061035156
219,143.63999938964844,142.24000549316406,141.9499969482422,144.36000061035156,145.0500030517578
220,142.24000549316406,141.9499969482422,144.36000061035156,145.0500030517578,145.38999938964844
221,141.9499969482422,144.36000061035156,145.0500030517578,145.38999938964844,143.17999267578125
222,144.36000061035156,145.0500030517578,145.38999938964844,143.17999267578125,145.80999755859375
223,145.0500030517578,145.38999938964844,143.17999267578125,145.80999755859375,143.89999389648438
224,145.38999938964844,143.17999267578125,145.80999755859375,143.89999389648438,142.88999938964844
225,143.17999267578125,145.80999755859375,143.89999389648438,142.88999938964844,141.4600067138672
226,145.80999755859375,143.89999389648438,142.88999938964844,141.4600067138672,144.41000366210938
227,143.89999389648438,142.88999938964844,141.4600067138672,144.41000366210938,145.17999267578125
228,142.88999938964844,141.4600067138672,144.41000366210938,145.17999267578125,145.3800048828125
229,141.4600067138672,144.41000366210938,145.17999267578125,145.3800048828125,144.99000549316406
230,144.41000366210938,145.17999267578125,145.3800048828125,144.99000549316406,144.02000427246094
231,145.17999267578125,145.3800048828125,144.99000549316406,144.02000427246094,144.97999572753906
232,145.3800048828125,144.99000549316406,144.02000427246094,144.97999572753906,144.3000030517578
233,144.99000549316406,144.02000427246094,144.97999572753906,144.3000030517578,144.82000732421875
234,144.02000427246094,144.97999572753906,144.3000030517578,144.82000732421875,144.27999877929688
235,144.97999572753906,144.3000030517578,144.82000732421875,144.27999877929688,145.82000732421875
236,144.3000030517578,144.82000732421875,144.27999877929688,145.82000732421875,144.72000122070312
237,144.82000732421875,144.27999877929688,145.82000732421875,144.72000122070312,144.5500030517578
238,144.27999877929688,145.82000732421875,144.72000122070312,144.5500030517578,145.0
239,145.82000732421875,144.72000122070312,144.5500030517578,145.0,144.50999450683594
240,144.72000122070312,144.5500030517578,145.0,144.50999450683594,145.74000549316406
241,144.5500030517578,145.0,144.50999450683594,145.74000549316406,145.9499969482422
242,145.0,144.50999450683594,145.74000549316406,145.9499969482422,145.88999938964844
243,144.50999450683594,145.74000549316406,145.9499969482422,145.88999938964844,145.33999633789062
244,145.74000549316406,145.9499969482422,145.88999938964844,145.33999633789062,145.7100067138672
245,145.9499969482422,145.88999938964844,145.33999633789062,145.7100067138672,146.52000427246094
246,145.88999938964844,145.33999633789062,145.7100067138672,146.52000427246094,146.6699981689453
247,145.33999633789062,145.7100067138672,146.52000427246094,146.6699981689453,146.75999450683594
248,145.7100067138672,146.52000427246094,146.6699981689453,146.75999450683594,147.47999572753906
249,146.52000427246094,146.6699981689453,146.75999450683594,147.47999572753906,147.63999938964844
250,146.6699981689453,146.75999450683594,147.47999572753906,147.63999938964844,147.0500030517578
251,146.75999450683594,147.47999572753906,147.63999938964844,147.0500030517578,148.66000366210938
252,147.47999572753906,147.63999938964844,147.0500030517578,148.66000366210938,147.92999267578125
253,147.63999938964844,147.0500030517578,148.66000366210938,147.92999267578125,147.63999938964844
254,147.0500030517578,148.66000366210938,147.92999267578125,147.63999938964844,147.27999877929688
255,148.66000366210938,147.92999267578125,147.63999938964844,147.27999877929688,149.10000610351562
256,147.92999267578125,147.63999938964844,147.27999877929688,149.10000610351562,148.82000732421875
257,147.63999938964844,147.27999877929688,149.10000610351562,148.82000732421875,150.0
258,147.27999877929688,149.10000610351562,148.82000732421875,150.0,150.64999389648438
259,149.10000610351562,148.82000732421875,150.0,150.64999389648438,155.69000244140625
260,148.82000732421875,150.0,150.64999389648438,155.69000244140625,155.8000030517578
261,150.0,150.64999389648438,155.69000244140625,155.8000030517578,155.5
262,150.64999389648438,155.69000244140625,155.8000030517578,155.5,159.6300048828125
263,155.69000244140625,155.8000030517578,155.5,159.6300048828125,161.44000244140625
264,155.8000030517578,155.5,159.6300048828125,161.44000244140625,161.0399932861328
265,155.5,159.6300048828125,161.44000244140625,161.0399932861328,161.07000732421875
266,159.6300048828125,161.44000244140625,161.0399932861328,161.07000732421875,159.2100067138672
267,161.44000244140625,161.0399932861328,161.07000732421875,159.2100067138672,162.0
268,161.0399932861328,161.07000732421875,159.2100067138672,162.0,163.55999755859375
269,161.07000732421875,159.2100067138672,162.0,163.55999755859375,163.3000030517578
270,159.2100067138672,162.0,163.55999755859375,163.3000030517578,163.52999877929688
271,162.0,163.55999755859375,163.3000030517578,163.52999877929688,164.0
272,163.55999755859375,163.3000030517578,163.52999877929688,164.0,164.82000732421875
273,163.3000030517578,163.52999877929688,164.0,164.82000732421875,166.0500030517578
274,163.52999877929688,164.0,164.82000732421875,166.0500030517578,164.64999389648438
275,164.0,164.82000732421875,166.0500030517578,164.64999389648438,164.08999633789062
276,164.82000732421875,166.0500030517578,164.64999389648438,164.08999633789062,163.85000610351562
277,166.0500030517578,164.64999389648438,164.08999633789062,163.85000610351562,163.22000122070312
278,164.64999389648438,164.08999633789062,163.85000610351562,163.22000122070312,162.83999633789062
279,164.08999633789062,163.85000610351562,163.22000122070312,162.83999633789062,163.39999389648438
280,163.85000610351562,163.22000122070312,162.83999633789062,163.39999389648438,164.24000549316406
281,163.22000122070312,162.83999633789062,163.39999389648438,164.24000549316406,164.83999633789062
282,162.83999633789062,163.39999389648438,164.24000549316406,164.83999633789062,161.9499969482422
283,163.39999389648438,164.24000549316406,164.83999633789062,161.9499969482422,160.17999267578125
284,164.24000549316406,164.83999633789062,161.9499969482422,160.17999267578125,160.77000427246094
285,164.83999633789062,161.9499969482422,160.17999267578125,160.77000427246094,162.27999877929688
286,161.9499969482422,160.17999267578125,160.77000427246094,162.27999877929688,161.8800048828125
287,160.17999267578125,160.77000427246094,162.27999877929688,161.8800048828125,159.97000122070312
288,160.77000427246094,162.27999877929688,161.8800048828125,159.97000122070312,160.16000366210938
289,162.27999877929688,161.8800048828125,159.97000122070312,160.16000366210938,163.47999572753906
290,161.8800048828125,159.97000122070312,160.16000366210938,163.47999572753906,161.8300018310547
291,159.97000122070312,160.16000366210938,163.47999572753906,161.8300018310547,159.92999267578125
292,160.16000366210938,163.47999572753906,161.8300018310547,159.92999267578125,162.27999877929688
293,163.47999572753906,161.8300018310547,159.92999267578125,162.27999877929688,165.86000061035156
294,161.8300018310547,159.92999267578125,162.27999877929688,165.86000061035156,162.02000427246094
295,159.92999267578125,162.27999877929688,165.86000061035156,162.02000427246094,162.42999267578125
296,162.27999877929688,165.86000061035156,162.02000427246094,162.42999267578125,161.38999938964844
297,165.86000061035156,162.02000427246094,162.42999267578125,161.38999938964844,159.02000427246094
298,162.02000427246094,162.42999267578125,161.38999938964844,159.02000427246094,153.0
299,162.42999267578125,161.38999938964844,159.02000427246094,153.0,154.17999267578125
300,161.38999938964844,159.02000427246094,153.0,154.17999267578125,155.88999938964844
301,159.02000427246094,153.0,154.17999267578125,155.88999938964844,157.67999267578125
302,153.0,154.17999267578125,155.88999938964844,157.67999267578125,158.0
303,154.17999267578125,155.88999938964844,157.67999267578125,158.0,159.52999877929688
304,155.88999938964844,157.67999267578125,158.0,159.52999877929688,160.0399932861328
305,157.67999267578125,158.0,159.52999877929688,160.0399932861328,162.17999267578125
306,158.0,159.52999877929688,160.0399932861328,162.17999267578125,161.3699951171875
307,159.52999877929688,160.0399932861328,162.17999267578125,161.3699951171875,162.8800048828125
308,160.0399932861328,162.17999267578125,161.3699951171875,162.8800048828125,163.60000610351562
309,162.17999267578125,161.3699951171875,162.8800048828125,163.60000610351562,163.07000732421875
310,161.3699951171875,162.8800048828125,163.60000610351562,163.07000732421875,164.27000427246094
311,162.8800048828125,163.60000610351562,163.07000732421875,164.27000427246094,164.25
312,163.60000610351562,163.07000732421875,164.27000427246094,164.25,163.99000549316406
313,163.07000732421875,164.27000427246094,164.25,163.99000549316406,164.0399932861328
314,164.27000427246094,164.25,163.99000549316406,164.0399932861328,164.3800048828125
315,164.25,163.99000549316406,164.0399932861328,164.3800048828125,164.0500030517578
316,163.99000549316406,164.0399932861328,164.3800048828125,164.0500030517578,163.9499969482422
317,164.0399932861328,164.3800048828125,164.0500030517578,163.9499969482422,163.25
318,164.3800048828125,164.0500030517578,163.9499969482422,163.25,163.9499969482422
319,164.0500030517578,163.9499969482422,163.25,163.9499969482422,164.97000122070312
320,163.9499969482422,163.25,163.9499969482422,164.97000122070312,166.2100067138672
321,163.25,163.9499969482422,164.97000122070312,166.2100067138672,165.94000244140625
322,163.9499969482422,164.97000122070312,166.2100067138672,165.94000244140625,165.39999389648438
323,164.97000122070312,166.2100067138672,165.94000244140625,165.39999389648438,164.75
324,166.2100067138672,165.94000244140625,165.39999389648438,164.75,168.27999877929688
325,165.94000244140625,165.39999389648438,164.75,168.27999877929688,167.6699981689453
326,165.39999389648438,164.75,168.27999877929688,167.6699981689453,168.49000549316406
327,164.75,168.27999877929688,167.6699981689453,168.49000549316406,170.3699951171875
328,168.27999877929688,167.6699981689453,168.49000549316406,170.3699951171875,170.77999877929688
329,167.6699981689453,168.49000549316406,170.3699951171875,170.77999877929688,170.5800018310547
330,168.49000549316406,170.3699951171875,170.77999877929688,170.5800018310547,172.14999389648438
331,170.3699951171875,170.77999877929688,170.5800018310547,172.14999389648438,172.8699951171875
332,170.77999877929688,170.5800018310547,172.14999389648438,172.8699951171875,170.6199951171875
333,170.5800018310547,172.14999389648438,172.8699951171875,170.6199951171875,168.4600067138672
334,172.14999389648438,172.8699951171875,170.6199951171875,168.4600067138672,168.88999938964844
335,172.8699951171875,170.6199951171875,168.4600067138672,168.88999938964844,169.10000610351562
336,170.6199951171875,168.4600067138672,168.88999938964844,169.10000610351562,170.3800048828125
337,168.4600067138672,168.88999938964844,169.10000610351562,170.3800048828125,169.5
338,168.88999938964844,169.10000610351562,170.3800048828125,169.5,172.24000549316406
339,169.10000610351562,170.3800048828125,169.5,172.24000549316406,169.9199981689453
340,170.3800048828125,169.5,172.24000549316406,169.9199981689453,168.86000061035156
341,169.5,172.24000549316406,169.9199981689453,168.86000061035156,170.5
342,172.24000549316406,169.9199981689453,168.86000061035156,170.5,170.44000244140625
343,169.9199981689453,168.86000061035156,170.5,170.44000244140625,170.58999633789062
344,168.86000061035156,170.5,170.44000244140625,170.58999633789062,170.16000366210938
345,170.5,170.44000244140625,170.58999633789062,170.16000366210938,168.25999450683594
346,170.44000244140625,170.58999633789062,170.16000366210938,168.25999450683594,167.99000549316406
